year,state,place,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,01,03076,0.43758127438231464,0.3364099475757798,0.5387526011888495,2
2014,01,07000,0.3684918591987287,0.27124764553253794,0.4657360728649194,3
2014,01,35896,0.49471957592116256,0.40572731834366305,0.5837118334986621,3
2014,01,37000,0.3416184327973794,0.25803378849243114,0.4252030771023277,3
2014,01,50000,0.45087602251972597,0.3539100710971047,0.5478419739423472,3
2014,01,51000,0.518824593921026,0.4440881312250441,0.5935610566170079,3
2014,01,77256,0.362451296685685,0.25119799500723494,0.47370459836413503,2
2014,02,03000,0.36396138720057203,0.2764155605844795,0.45150721381666453,2
2014,04,04720,0.1863033362840492,0.10523554074527224,0.2673711318228261,2
2014,04,07940,0.3468760710405678,0.23172586108137955,0.462026280999756,2
2014,04,12000,0.4455354833597084,0.379233996868243,0.5118369698511738,3
2014,04,23620,0.459511391710129,0.3618806913172647,0.5571420921029933,3
2014,04,27400,0.42776453079153354,0.3517670475289827,0.5037620140540844,1
2014,04,27820,0.22687864479208122,0.15554154486152882,0.2982157447226336,1
2014,04,28380,0.3041025552051586,0.1877587019367613,0.4204464084735559,2
2014,04,46000,0.3451132161644721,0.30495946675586316,0.38526696557308104,2
2014,04,54050,0.4118838706372634,0.3124838185325439,0.5112839227419829,2
2014,04,55000,0.3086438408361355,0.2859073517991206,0.3313803298731504,2
2014,04,65000,0.28254919003405665,0.23446582544542852,0.3306325546226848,3
2014,04,71510,0.32539776939086806,0.20591867771322356,0.44487686106851254,1
2014,04,73000,0.26401666571862276,0.1940111617270442,0.3340221697102013,3
2014,04,77000,0.35449173644867865,0.3125448383596713,0.396438634537686,2
2014,04,85540,0.41361771944216574,0.32874593394426904,0.49848950494006244,2
2014,05,23290,0.38833492692255156,0.3053029853028989,0.4713668685422042,2
2014,05,24550,0.49385805277525024,0.39249208155155435,0.5952240239989461,2
2014,05,35710,0.49046830920547896,0.4177978780685037,0.5631387403424543,2
2014,05,41000,0.4707304388249685,0.3790745423105846,0.56238633533935245,1
2014,05,66080,0.38291127734831354,0.3080134067216752,0.45780914797495187,3
2014,06,00562,0.58320987654321,0.48264000449041783,0.6837797485960022,2
2014,06,00884,0.5458122540753232,0.40549758720895435,0.686126920941692,2
2014,06,02000,0.3522836183450487,0.2792663782148408,0.42530085847525656,3
2014,06,02252,0.45982124183656536,0.3296116541606882,0.5900308295124426,1
2014,06,02364,0.36047821776692035,0.24402857118468596,0.47692786434915474,2
2014,06,03526,0.30706936752584685,0.24060944003941404,0.37352929501227966,2
2014,06,04982,0.39429237881955276,0.30877706026897067,0.47980769737013484,2
2014,06,06000,0.7357237715803453,0.6150160753211832,0.8564314678395074,1
2014,06,08786,0.549428448604636,0.4580994603105975,0.6407574368986746,3
2014,06,08954,0.5382231404958677,0.38916798650142626,0.6872782944903092,1
2014,06,11194,0.671634461544872,0.5398623716107991,0.803406551478945,1
2014,06,11530,0.5315454240413945,0.3822870250104222,0.6808038230723668,1
2014,06,13014,0.5363636363636364,0.4287870797462062,0.6439401929810665,1
2014,06,13210,0.4800999374347823,0.3727446758416011,0.5874551990279635,2
2014,06,13214,0.49205801104972374,0.3774685765076482,0.6066474455917993,2
2014,06,13392,0.40131149991491083,0.31712437035295205,0.4854986294768696,1
2014,06,13588,0.40374801591132736,0.33325777677117435,0.4742382550514804,1
2014,06,14218,0.45528617363108964,0.31156502223886107,0.5990073250233182,1
2014,06,15044,0.3299122861749863,0.24801932013436384,0.41180525221560876,2
2014,06,16000,0.5461438909970698,0.47741850838351635,0.6148692736106234,3
2014,06,16350,0.3493446546130646,0.26841628303503173,0.4302730261910974,2
2014,06,16532,0.5687303800080289,0.4554949529301855,0.6819658070858723,2
2014,06,17918,0.5325564220201848,0.4554232878794715,0.6096895561608981,2
2014,06,19766,0.5550152019429702,0.3995716132584253,0.710458790627515,1
2014,06,21712,0.4395241913266899,0.33890819284217294,0.5401401898112068,2
2014,06,22020,0.4533175782304569,0.3356588288501577,0.570976327610756,1
2014,06,22230,0.3097766598002002,0.21395173193873962,0.40560158766166077,1
2014,06,22804,0.3771685219659959,0.26381921588780666,0.4905178280441851,1
2014,06,23182,0.45462080397845,0.33022106661280637,0.5790205413440936,1
2014,06,24638,0.5213963963963963,0.37959832127435894,0.6631944715184337,2
2014,06,24680,0.32206637257230974,0.22807154409498476,0.41606120104963473,1
2014,06,26000,0.5059455774582721,0.4273989815665461,0.584492173349998,2
2014,06,27000,0.321425903929503,0.2748146961995477,0.3680371116594583,3
2014,06,28000,0.518923942962481,0.38899109883842686,0.6488567870865352,3
2014,06,29000,0.40491800687121277,0.32764430060987365,0.4821917131325519,3
2014,06,30000,0.6032730584128864,0.47342875853301103,0.7331173582927617,2
2014,06,32548,0.4144096893146159,0.30206400091896024,0.5267553777102716,2
2014,06,33000,0.5058963456556005,0.39830024286349963,0.6134924484477013,1
2014,06,33182,0.2947482225541919,0.20609699065957016,0.3833994544488137,2
2014,06,33434,0.3601981085595558,0.24371935670793052,0.47667686041118107,2
2014,06,36000,0.6689147457958029,0.5546665232739786,0.7831629683176272,3
2014,06,36448,0.2216166066015425,0.14798942202445975,0.29524379117862526,2
2014,06,36546,0.5392528273581251,0.40029683847419817,0.678208816242052,1
2014,06,36770,0.578295808086885,0.47264390616881324,0.6839477100049567,2
2014,06,37692,0.3826943438400196,0.2905689612406031,0.4748197264394361,2
2014,06,39496,0.5040330528551937,0.41161345068006894,0.5964526550303185,3
2014,06,39892,0.4720545994760398,0.36931421332731384,0.5747949856247657,2
2014,06,40130,0.3367126895216342,0.23721234287195858,0.4362130361713098,1
2014,06,41992,0.553769613471106,0.4592721321507841,0.6482670947914279,2
2014,06,43000,0.4999082489923246,0.43514972576116473,0.5646667722234845,2
2014,06,44000,0.488146576123694,0.46408806885788045,0.5122050833895075,1
2014,06,45484,0.3597877313931259,0.25193458216492143,0.4676408806213304,3
2014,06,46842,0.3656778968728967,0.27811376182888053,0.45324203191691287,2
2014,06,46898,0.31448249472064516,0.21860834396268808,0.41035664547860223,2
2014,06,47766,0.48178676435155576,0.37430723343823713,0.5892662952648744,2
2014,06,48256,0.6394335757897193,0.4647118128446511,0.8141553387347875,1
2014,06,48354,0.4294894004356293,0.33709949020108143,0.5218793106701771,1
2014,06,49270,0.2376769524989342,0.17103837781545428,0.3043155271824141,1
2014,06,49670,0.689822855158041,0.5996426059079194,0.7800031044081626,2
2014,06,50076,0.3647251457120549,0.23560581471440553,0.4938444767097042,2
2014,06,50258,0.49605343047966,0.39735646660629687,0.5947503943530231,2
2014,06,51182,0.60400615803295,0.4744602523704887,0.7335520636954113,3
2014,06,52526,0.5519999999999999,0.4117591735314893,0.6922408264685106,1
2014,06,53000,0.5445683922856647,0.4851524136617718,0.6039843709095576,3
2014,06,53322,0.3075245623269563,0.196649287430528,0.4183998372233846,2
2014,06,53896,0.3265465973159617,0.24299688856238183,0.41009630606954156,1
2014,06,53980,0.4664508505297755,0.3598464617242074,0.5730552393353435,2
2014,06,54652,0.38179168197003527,0.3035434273398515,0.460039936600219,1
2014,06,55156,0.3534326178736439,0.2680146272599391,0.4388506084873487,1
2014,06,56000,0.5970110697383424,0.49091106226074077,0.703111077215944,3
2014,06,56700,0.23632788582984335,0.12081182728844489,0.3518439443712418,2
2014,06,57456,0.6140264835703776,0.5006450851831876,0.7274078819575676,2
2014,06,57792,0.553769613471106,0.4592721321507841,0.6482670947914279,3
2014,06,58072,0.4374084712481356,0.32592277073977416,0.548894171756497,1
2014,06,59444,0.5272518646012623,0.4320707645771798,0.6224329646253448,2
2014,06,59451,0.5468014087552485,0.3666957202586,0.7269070972518971,1
2014,06,59920,0.5017681728880157,0.3911019215512996,0.6124344242247317,2
2014,06,60102,0.5045187638783273,0.4391418514625649,0.5698956762940897,2
2014,06,60466,0.40350631152465827,0.28759197278742876,0.5194206502618878,2
2014,06,60620,0.40000577105231533,0.31680275922453593,0.4832087828800947,2
2014,06,62000,0.32230816906831083,0.2566919133392811,0.3879244247973406,2
2014,06,62938,0.5433240410003171,0.447585762961277,0.6390623190393572,1
2014,06,64000,0.3966694086480096,0.3406923856748467,0.45264643162117246,2
2014,06,64224,0.3145459721036151,0.21809492246242645,0.4109970217448038,1
2014,06,65000,0.30721419491129776,0.24456223525517246,0.36986615456742306,3
2014,06,65042,0.5053618234836043,0.32735022483400855,0.6833734221332,1
2014,06,66000,0.5106298153452935,0.47005019251679175,0.5512094381737953,1
2014,06,67000,0.5415328467153284,0.4928791819399652,0.5901865114906917,2
2014,06,68000,0.48433016009019253,0.4462597182085876,0.5224006019717974,1
2014,06,68084,0.583065479970585,0.4827363099045503,0.6833946500366197,2
2014,06,68196,0.4214999620323156,0.24853778321654252,0.5944621408480887,2
2014,06,68252,0.5483110637944768,0.4768014773630098,0.6198206502259438,2
2014,06,68378,0.8038601982263955,0.7168901597003697,0.8908302367524213,2
2014,06,69000,0.33573712117450133,0.2710211967416215,0.40045304560738115,2
2014,06,69070,0.6099403578528827,0.48035360800025906,0.7395271077055063,2
2014,06,69084,0.555219389203401,0.4508822416664763,0.6595565367403257,1
2014,06,69088,0.44026369770703605,0.3635875707519466,0.5169398246621255,1
2014,06,69196,0.28343813227338605,0.17270329931372902,0.39417296523304307,2
2014,06,70000,0.7430875576036866,0.5945119437975832,0.89166317140979,3
2014,06,70098,0.46686622575189984,0.34333884015591554,0.5903936113478842,1
2014,06,72016,0.4899263845483178,0.38465221725039067,0.5952005518462449,1
2014,06,73080,0.4660436137071651,0.37655256447978713,0.5555346629345431,2
2014,06,75000,0.32625065360024186,0.2652105019213926,0.3872908052790911,3
2014,06,77000,0.6493364424426242,0.5531823771128856,0.7454905077723628,3
2014,06,78120,0.2885217344885788,0.1808615731476454,0.39618189582951224,1
2014,06,78582,0.6364580530253463,0.5047692004992675,0.7681469055514251,1
2014,06,80000,0.7629227549006897,0.6802287231079147,0.8456167866934647,2
2014,06,80238,0.3595769682726204,0.2514838551104138,0.467670081434827,2
2014,06,80854,0.5027931333360455,0.41071792237189014,0.5948683443002007,3
2014,06,81344,0.46572237960339946,0.2896579032317785,0.6417868559750204,2
2014,06,81554,0.44562690344179723,0.31461193751250605,0.5766418693710884,2
2014,06,81666,0.41237909440674547,0.28079177351516,0.543966415298331,1
2014,06,82590,0.2749924945075852,0.1446445593796609,0.4053404296355094,2
2014,06,82954,0.31328102295844235,0.17956565249313602,0.44699639342374864,1
2014,06,82996,0.2883362262281083,0.18928515822537673,0.38738729423083984,2
2014,06,84200,0.4382975352121071,0.31582308089927186,0.5607719895249423,2
2014,06,84550,0.4314044347419573,0.32162650410630894,0.5411823653776056,2
2014,06,85292,0.48910638992084343,0.38674511569861325,0.5914676641430736,2
2014,08,03455,0.5414156818453008,0.42891027601598286,0.6539210876746187,1
2014,08,04000,0.3817091826720846,0.33159657907139606,0.4318217862727731,3
2014,08,07850,0.7373859698310617,0.6263417419839441,0.8484301976781794,2
2014,08,12815,0.6335443255160682,0.5680509357264945,0.699037715305642,2
2014,08,16000,0.4872070675132633,0.4205050238627597,0.553909111163767,3
2014,08,20000,0.49451272582014816,0.4539159922699707,0.5351094593703256,1
2014,08,27425,0.49019704660497876,0.4043826018771867,0.5760114913327709,2
2014,08,32155,0.38694673668417107,0.3149174189957479,0.45897605437259426,2
2014,08,43000,0.5450533114832355,0.47198586946201265,0.6181207535044584,3
2014,08,45970,0.5045849988243593,0.4350173601102395,0.574152637538479,2
2014,08,46465,0.4404034229828851,0.33465594204721877,0.5461509039185515,2
2014,08,62000,0.37873660462492953,0.2901162035781318,0.4673570056717273,3
2014,08,77290,0.31539075331478766,0.2388740369296497,0.3919074696999256,2
2014,08,83835,0.4565444577854643,0.38553244226341365,0.527556473307515,2
2014,09,08000,0.6372228280625227,0.5270775391900903,0.7473681169349552,1
2014,09,18430,0.5187165775401069,0.4220848076384903,0.6153483474417235,2
2014,09,37000,0.5811126694717158,0.47419849732723757,0.6880268416161941,3
2014,09,52000,0.6135265700483091,0.49396258953309524,0.733090550563523,1
2014,09,55990,0.771543985637343,0.6693466559185882,0.8737413153560979,2
2014,09,73000,0.6794330518697226,0.5708027489135417,0.7880633548259035,3
2014,09,80000,0.4124203821656051,0.2991178155205651,0.5257229488106452,2
2014,11,50000,0.7005600746766235,0.6584300615882155,0.7426900877650315,1
2014,12,07300,0.6262233880702318,0.46209648202839926,0.7903502941120644,2
2014,12,07875,0.5975674868555605,0.4727996686914546,0.7223353050196664,2
2014,12,10275,0.3402173785982488,0.2200085011604622,0.4604262560360354,1
2014,12,12875,0.4697852647718269,0.34710707853083694,0.5924634510128169,2
2014,12,14400,0.5680423200924657,0.47946181635717,0.6566228238277614,1
2014,12,16475,0.4093857574116707,0.2716187381139832,0.5471527767093582,2
2014,12,16725,0.45835043085761185,0.3191987986191862,0.5975020630960375,2
2014,12,17200,0.345940494200706,0.2046421223456075,0.48723886605580446,2
2014,12,17935,0.6148111332007953,0.49644292782765975,0.7331793385739308,2
2014,12,24000,0.5302048121868802,0.4316978502769921,0.6287117740967684,3
2014,12,24125,0.4825453306952465,0.33536678123624436,0.6297238801542486,2
2014,12,25175,0.5314106684639737,0.43953670673450407,0.6232846301934433,1
2014,12,30000,0.4645640890624017,0.3850023071295858,0.5441258709952176,2
2014,12,32000,0.476226913762495,0.3696470395409324,0.5828067879840576,2
2014,12,32275,0.5336973956999728,0.4218721027625855,0.64552268863736,3
2014,12,35000,0.43728479772864975,0.37723676038103227,0.49733283507626724,3
2014,12,36950,NA,NA,NA,NA
2014,12,38250,0.38783895132000634,0.27070381945106936,0.5049740831889433,2
2014,12,39425,0.3378681155484819,0.18700487792128268,0.4887313531756811,2
2014,12,43975,0.5563834333414742,0.41905003710476096,0.6937168295781875,2
2014,12,45000,0.5249751862701085,0.45834264310834316,0.5916077294318739,2
2014,12,45025,0.6905556325236292,0.5680698604075936,0.8130414046396648,2
2014,12,45060,0.5023134349039454,0.3844117379026278,0.620215131905263,2
2014,12,45975,0.545479615767795,0.44118537644413397,0.6497738550914561,2
2014,12,49675,NA,NA,NA,NA
2014,12,53000,0.40131110258043257,0.33111247519530845,0.4715097299655567,3
2014,12,54000,0.406905055487053,0.23908341588822687,0.5747266950858791,1
2014,12,54200,NA,NA,NA,NA
2014,12,55775,0.5824386016141715,0.5020677359438127,0.6628094672845303,2
2014,12,57425,0.6000594457338508,0.49759452314330244,0.7025243683243992,2
2014,12,58050,0.5318961795994714,0.4350317029116146,0.6287606562873282,2
2014,12,58715,0.4176226999418529,0.26588178771929255,0.5693636121644132,1
2014,12,63000,0.4857330569901233,0.3799558319580992,0.5915102820221474,3
2014,12,69700,0.5987585573246245,0.5006131076236159,0.696904007025633,2
2014,12,70600,0.5329239192598435,0.41819186317460494,0.6476559753450821,1
2014,12,71000,0.3763389466052362,0.3021898633778731,0.4504880298325993,2
2014,12,76600,0.5072683092412233,0.40588300917844944,0.6086536093039973,2
2014,13,03440,0.4680648236415634,0.3627798872457815,0.5733497600373453,2
2014,13,04000,0.569671819158774,0.49862666787664905,0.6407169704408988,3
2014,13,04204,0.3117338003502627,0.24537110515989974,0.3780964955406257,1
2014,13,19000,0.5091379589196183,0.43163598700355343,0.5866399308356832,3
2014,13,42425,0.8052396603648299,0.6966551147282407,0.913824206001419,2
2014,13,49008,0.4204298416752824,0.289850112408778,0.5510095709417868,1
2014,13,67284,0.549491374424123,0.41407662664514033,0.6849061222031056,2
2014,13,68516,0.6549502050380784,0.5081443004542879,0.8017561096218689,1
2014,13,69000,0.4512163793554481,0.3299727582738231,0.5724600004370731,3
2014,13,72122,NA,NA,NA,NA
2014,13,80508,0.5114901186372441,0.3638331298752327,0.6591471073992556,2
2014,15,71550,0.48446058605278164,0.41126773746310624,0.557653434642457,1
2014,16,08830,0.31801946220446714,0.24680123914156982,0.38923768526736446,2
2014,16,52120,0.38332409965803393,0.29942412776373367,0.4672240715523342,3
2014,16,56260,0.33713431129732124,0.2650246792219483,0.4092439433726942,2
2014,17,02154,0.5021589639312761,0.4142273399114936,0.5900905879510587,3
2014,17,03012,0.4274101559924854,0.3538276302549872,0.5009926817299836,2
2014,17,06613,0.5817848130305115,0.49726035163131244,0.6663092744297107,2
2014,17,12385,0.46887713588283164,0.3865813263816525,0.5511729453840108,3
2014,17,14000,0.5227807852736677,0.49785072325106006,0.5477108472962753,1
2014,17,14351,0.43361083674333284,0.35971482640550495,0.5075068470811608,2
2014,17,23074,0.4365494650786598,0.34969901737870074,0.5233999127786189,2
2014,17,24582,0.6631147540983606,0.5581643155431455,0.7680651926535758,2
2014,17,38570,0.4540294603980728,0.37807822730767343,0.5299806934884721,2
2014,17,51622,0.5653133505115145,0.4941005928727964,0.6365261081502327,2
2014,17,59000,0.42742582197273454,0.29858992418668207,0.556261719758787,3
2014,17,65000,0.5101521745583469,0.40522694815901183,0.615077400957682,3
2014,17,68003,0.47372894187273346,0.34279150781202056,0.6046663759334463,2
2014,17,72000,0.5218796618597713,0.4305001849805929,0.6132591387389497,2
2014,17,79293,0.4158956174956121,0.33083364635058965,0.5009575886406346,2
2014,18,05860,0.4050235478806908,0.30354364401501616,0.5065034517463654,2
2014,18,10342,0.5743780380253092,0.40922810308898266,0.7395279729616357,2
2014,18,22000,0.43279513524847973,0.35044828954844787,0.5151419809485116,3
2014,18,23278,0.5993634506439699,0.48021488804332607,0.7185120132446137,2
2014,18,25000,0.32854098503843626,0.2621761787378338,0.39490579133903875,1
2014,18,31000,0.3761194029850747,0.2676760203814409,0.48456278558870847,3
2014,18,36003,0.3760946936660933,0.3414802311801663,0.41070915615202036,1
2014,18,71000,0.32957516720083574,0.22656736414556067,0.4325829702561108,3
2014,19,12000,0.4808655580044079,0.3938258133970952,0.5679053026117206,3
2014,19,19000,0.46235497408047393,0.35775142963662937,0.5669585185243184,3
2014,19,21000,0.41182473395643776,0.3101157425716971,0.5135337253411785,3
2014,19,73335,0.3987761346251912,0.2541632892799865,0.5433889799703959,2
2014,20,36000,0.37929883138564274,0.29918955539910297,0.4594081073721825,3
2014,20,38900,0.5224856909239575,0.3705143891827359,0.6744569926651791,1
2014,20,52575,0.5039728469931415,0.430232961158513,0.5777127328277699,2
2014,20,53775,0.6479394029070542,0.5740261471861147,0.7218526586279937,2
2014,20,71000,0.5007935946674693,0.3578334073564301,0.6437537819785085,3
2014,20,79000,0.37524249850509306,0.31932832901678104,0.4311566679934051,2
2014,21,46027,0.4327055008107771,0.36816890814848996,0.4972420934730642,1
2014,21,48006,0.4127003765495546,0.3663264449321477,0.4590743081669615,2
2014,22,05000,0.4853257201789233,0.4078608619194959,0.5627905784383507,3
2014,22,40735,0.4486237649604404,0.34838772425358355,0.5488598056672972,2
2014,22,41155,0.5089467723669309,0.41668030573762793,0.6012132389962338,2
2014,22,55000,0.553740779768177,0.48903021506860234,0.6184513444677517,3
2014,22,70000,0.4475474691354346,0.37270343434668346,0.5223915039241858,3
2014,24,04000,0.4365942028985507,0.3861280367387228,0.48706036905837863,2
2014,24,30325,0.5134575569358178,0.365504689767812,0.6614104241038237,2
2014,25,07000,0.4877075196794625,0.43764089116668037,0.5377741481922447,2
2014,25,09000,0.42255125284738043,0.33294326950534225,0.5121592361894186,2
2014,25,11000,0.7737397420867527,0.6282283836046496,0.9192511005688557,3
2014,25,23000,0.5078498293515359,0.33918623800157455,0.6765134207014972,2
2014,25,34550,0.42954898911353034,0.32983549663317635,0.5292624815938843,2
2014,25,37000,0.4082051282051282,0.24032147030653564,0.5760887861037208,3
2014,25,37490,0.2891767655662349,0.19691913908960879,0.381434392042861,1
2014,25,45000,0.5255176436278799,0.4343040152738004,0.6167312719819593,3
2014,25,45560,0.7951558876578202,0.7327729691422415,0.8575388061733988,2
2014,25,55745,0.5079957356076759,0.36720149194862556,0.6487899792667262,1
2014,25,62535,0.5303217821782178,0.35056544682695756,0.710078117529478,2
2014,25,67000,0.444261620732209,0.35515035676691675,0.5333728846975012,3
2014,25,82000,0.5357478833490122,0.43896421984952305,0.6325315468485014,3
2014,26,03000,0.5162306258630847,0.33421293480695324,0.6982483169192161,3
2014,26,21000,0.464389534883721,0.37092195899448027,0.5578571107729616,3
2014,26,22000,0.36434883469787654,0.30125059047873015,0.42744707891702294,1
2014,26,27440,0.5120817843866171,0.3788806711897388,0.6452828975834954,2
2014,26,29000,0.3392857142857143,0.20329841759188017,0.47527301097954844,3
2014,26,34000,0.4605912167450259,0.3636066253200173,0.5575758081700345,1
2014,26,46000,0.3005093215958967,0.18335180157401654,0.4176668416177769,3
2014,26,49000,0.5501567398119123,0.4071554290271109,0.6931580505967136,2
2014,26,69035,0.5665688328451572,0.4424379209602096,0.6906997447301049,2
2014,26,74900,0.5120817843866171,0.3788806711897388,0.6452828975834954,2
2014,26,76460,0.34299516908212563,0.19852005927844324,0.487470278885808,1
2014,26,80700,0.5681034482758621,0.4425554901548609,0.6936514063968633,2
2014,26,84000,0.34492273730684325,0.21790953539091087,0.47193593922277566,2
2014,26,86000,0.32283029297954674,0.19801183027793123,0.44764875568116225,2
2014,26,88940,0.41976199062387304,0.2838901806194072,0.5556338006283389,2
2014,27,06616,0.47077713551701994,0.3185902643782713,0.6229640066557686,2
2014,27,07966,0.3681434599156118,0.24212104965890444,0.49416587017231917,2
2014,27,17000,0.3925184980375893,0.30094239780338206,0.4840945982717966,3
2014,27,43000,0.47356452202047344,0.3968221623779793,0.5503068816629676,2
2014,27,51730,0.47466599445424756,0.3474967773355869,0.6018352115729082,2
2014,27,54880,0.4544399303540337,0.3572807548016509,0.5515991059064165,2
2014,27,58000,0.4104088141490287,0.32776240578522275,0.4930552225128346,1
2014,27,71428,0.5482686253934942,0.43521259950292707,0.6613246512840613,2
2014,28,36000,0.515099658333904,0.4424269234622865,0.5877723932055215,3
2014,29,15670,0.5443482963764197,0.44366724989611883,0.6450293428567205,2
2014,29,35000,0.3489553094485779,0.27766019824384514,0.42025042065331064,3
2014,29,38000,0.3915964719838355,0.33948721205237364,0.4437057319152974,1
2014,29,41348,0.40245338725436747,0.3089696830626469,0.49593709144608805,1
2014,29,54074,0.4375478276226431,0.3531361135406267,0.5219595417046595,2
2014,29,65000,0.41451577321861904,0.30594072341052253,0.5230908230267155,3
2014,29,70000,0.34443879644687053,0.23873366995091688,0.4501439229428242,3
2014,30,06550,0.38796056681575564,0.2828612286944105,0.4930599049371008,1
2014,31,28000,0.4410280493054304,0.3531513249534021,0.5289047736574586,3
2014,31,37000,0.41679129565318235,0.36593231545416377,0.4676502758522009,3
2014,32,31900,0.39089486760487874,0.31026351323702833,0.47152622197272914,1
2014,32,40000,0.3189214384223882,0.26489447787885917,0.3729483989659172,2
2014,32,51800,0.20220505694158156,0.14766990211164088,0.25674021177152223,1
2014,32,60600,0.36877916354680584,0.2887927181607901,0.4487656089328216,1
2014,32,68400,0.42969484414485554,0.31505037730696117,0.5443393109827499,2
2014,33,45140,0.46503884572697,0.3581872119121172,0.5718904795418228,1
2014,33,50260,0.47747747747747743,0.3773874779609223,0.5775674769940325,2
2014,34,13690,0.5669103084113072,0.49692185124455857,0.6368987655780558,2
2014,34,21000,0.5056884142094266,0.4230746802118858,0.5883021482069672,3
2014,34,36000,0.6598544041723812,0.5926574156036686,0.7270513927410938,3
2014,34,51000,0.6572547403132729,0.6015056044773961,0.7130038761491497,3
2014,34,57000,0.543757292882147,0.44926191854276276,0.6382526672215313,2
2014,34,74000,0.6492159838138594,0.576635011956294,0.7217969556714248,2
2014,35,02000,0.35944031413598165,0.3017620459172239,0.4171185823547394,2
2014,35,39380,0.30781121922277904,0.15280706065566838,0.4628153777898897,1
